0.474242E+16    2.08315    
0.481948E+16    2.08147    
0.489779E+16    2.07973    
0.497737E+16    2.07795    
0.505825E+16    2.07613    
0.514044E+16    2.07425    
0.522396E+16    2.07232    
0.530884E+16    2.07034    
0.539511E+16    2.06831    
0.548277E+16    2.06623    
0.557186E+16    2.06409    
0.566239E+16    2.06189    
0.575440E+16    2.05963    
0.584790E+16    2.05732    
0.594292E+16    2.05494    
0.603949E+16    2.05251    
0.613762E+16    2.05001    
0.623735E+16    2.04744    
0.633870E+16    2.04481    
0.644169E+16    2.04212    
0.654636E+16    2.03935    
0.665273E+16    2.03652    
0.676083E+16    2.03361    
0.687068E+16    2.03063    
0.698232E+16    2.02758    
0.709578E+16    2.02446    
0.721107E+16    2.02126    
0.732825E+16    2.01798    
0.744732E+16    2.01462    
0.756833E+16    2.01118    
0.769130E+16    2.00766    
0.781628E+16    2.00406    
0.794328E+16    2.00038    
0.807235E+16    1.99661    
0.820352E+16    1.99276    
0.833681E+16    1.98883    
0.847227E+16    1.98480    
0.860994E+16    1.98069    
0.874984E+16    1.97649    
0.889201E+16    1.97220    
0.903649E+16    1.96781    
0.918333E+16    1.96334    
0.933254E+16    1.95878    
0.948418E+16    1.95412    
0.963829E+16    1.94937    
0.979490E+16    1.94453    
0.995405E+16    1.93959    
0.101158E+17    1.93456    
0.102802E+17    1.92944    
0.104472E+17    1.92422    
0.106170E+17    1.91891    
0.107895E+17    1.91350    
0.109648E+17    1.90800    
0.111429E+17    1.90241    
0.113240E+17    1.89672    
0.115080E+17    1.89094    
0.116950E+17    1.88507    
0.118850E+17    1.87910    
0.120781E+17    1.87304    
0.122744E+17    1.86689    
0.124738E+17    1.86066    
0.126765E+17    1.85433    
0.128825E+17    1.84791    
0.130918E+17    1.84141    
0.133045E+17    1.83483    
0.135207E+17    1.82816    
0.137404E+17    1.82140    
0.139637E+17    1.81457    
0.141906E+17    1.80766    
0.144212E+17    1.80067    
0.146555E+17    1.79360    
0.148936E+17    1.78646    
0.151356E+17    1.77925    
0.153815E+17    1.77197    
0.156315E+17    1.76463    
0.158855E+17    1.75722    
0.161436E+17    1.74974    
0.164059E+17    1.74221    
0.166725E+17    1.73462    
0.169434E+17    1.72698    
0.172187E+17    1.71928    
0.174985E+17    1.71154    
0.177828E+17    1.70375    
0.180717E+17    1.69591    
0.183654E+17    1.68804    
0.186638E+17    1.68013    
0.189671E+17    1.67219    
0.192752E+17    1.66421    
0.195884E+17    1.65621    
0.199067E+17    1.64819    
0.202302E+17    1.64014    
0.205589E+17    1.63207    
0.208930E+17    1.62399    
0.212324E+17    1.61590    
0.215774E+17    1.60780    
0.219280E+17    1.59969    
0.222844E+17    1.59159    
0.226464E+17    1.58348    
0.230144E+17    1.57538    
0.233884E+17    1.56729    
0.237684E+17    1.55921    
0.241546E+17    1.55114    
